country_code,postal_code,place_name,state_name,state_code,county_name,county_code,community_name,community_code,latitude,longitude,accuracy
AT,5222,Katztal,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Munderfing,40426.0,48.0574,13.1952,4
AT,5222,Haidberg,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Munderfing,40426.0,48.0658,13.1661,4
AT,5222,Oberweißau,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Lochen am See,40419.0,48.032,13.1784,4
AT,5222,Oberweißau,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Munderfing,40426.0,48.032,13.1784,4
AT,5222,Buch,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Munderfing,40426.0,48.0462,13.1691,4
AT,5222,Hirschlag,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Munderfing,40426.0,48.0556,13.1745,4
AT,5222,Höllersberg,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Munderfing,40426.0,48.084,13.1637,4
AT,5222,Lichteneck,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Munderfing,40426.0,48.0483,13.2063,4
AT,5222,Baumgarten,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Munderfing,40426.0,48.0424,13.2048,4
AT,5222,Althöllersberg,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Munderfing,40426.0,48.0877,13.1585,4
AT,5222,Kolming,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Munderfing,40426.0,48.0391,13.2095,4
AT,5222,Spreitzenberg,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Munderfing,40426.0,48.0692,13.1877,4
AT,5222,Schalchen,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Schalchen,40441.0,48.1192,13.1572,4
AT,5222,Rödt,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Munderfing,40426.0,48.0546,13.1822,4
AT,5222,Ach,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Munderfing,40426.0,48.0542,13.195,4
AT,5222,Munderfing,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Munderfing,40426.0,48.0704,13.1816,4
AT,5222,Achenlohe,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Munderfing,40426.0,48.0476,13.1999,4
AT,5222,Valentinhaft,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Munderfing,40426.0,48.0372,13.1908,4
AT,5222,Parz,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Munderfing,40426.0,48.0441,13.2105,4
AT,5222,Bradirn,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Munderfing,40426.0,48.0705,13.1901,4
AT,5223,Pfaffstätt,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pfaffstätt,40431.0,48.0768,13.1439,4
AT,5223,Kitzing,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pfaffstätt,40431.0,48.0575,13.1352,4
AT,5223,Erlach,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pfaffstätt,40431.0,48.076,13.137,4
AT,5223,Kuglberg,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pfaffstätt,40431.0,48.0883,13.148,4
AT,5223,Sollern,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pfaffstätt,40431.0,48.0876,13.1336,4
AT,5223,Fludau,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pfaffstätt,40431.0,48.076,13.137,3
AT,5224,Oberirnprechting,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Auerbach,40403.0,48.0852,13.1038,4
AT,5224,Unterirnprechting,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Auerbach,40403.0,48.0877,13.0997,4
AT,5224,Unterkling,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Auerbach,40403.0,48.0738,13.1004,3
AT,5224,Au,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Auerbach,40403.0,48.0738,13.1004,4
AT,5224,Oberkling,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Auerbach,40403.0,48.0738,13.1004,3
AT,5224,Höring,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Auerbach,40403.0,48.0764,13.087,4
AT,5224,Wimpassing,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Auerbach,40403.0,48.0659,13.0893,4
AT,5224,Rietzing,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Auerbach,40403.0,48.0639,13.0838,4
AT,5224,Riensberg,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Auerbach,40403.0,48.0778,13.0718,4
AT,5224,Holz,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Auerbach,40403.0,48.0738,13.1004,4
AT,5224,Auerbach,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Auerbach,40403.0,48.0642,13.1087,4
AT,5225,Abern,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Jeging,40416.0,48.0563,13.1522,4
AT,5225,Unteredt,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Jeging,40416.0,48.0416,13.1299,4
AT,5225,Schweiber,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Jeging,40416.0,48.0411,13.1475,4
AT,5225,Oberedt,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Jeging,40416.0,48.0387,13.1267,4
AT,5225,Gewerbegebiet,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Jeging,40416.0,48.0534,13.136,3
AT,5225,Pfaffing,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Jeging,40416.0,48.0492,13.1483,4
AT,5225,Bernroid,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Jeging,40416.0,48.0413,13.1441,4
AT,5225,Hochhalting,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Jeging,40416.0,48.0592,13.1514,4
AT,5225,Jeging,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Jeging,40416.0,48.0483,13.1481,4
AT,5230,Mattighofen,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Mattighofen,40421.0,48.1073,13.1508,4
AT,5231,Stallhofen,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Schalchen,40441.0,48.097,13.1704,4
AT,5231,Oberweinberg,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Schalchen,40441.0,48.0848,13.1833,4
AT,5231,Unterlochen,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Schalchen,40441.0,48.1202,13.1308,4
AT,5231,Erb,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Schalchen,40441.0,48.0975,13.1857,4
AT,5231,Weinberg,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Schalchen,40441.0,48.0962,13.1654,4
AT,5231,Äpfelberg,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Schalchen,40441.0,48.0787,13.1792,4
AT,5231,Oberholzleiten,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Schalchen,40441.0,48.1299,13.1603,4
AT,5231,Furth,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Schalchen,40441.0,48.1333,13.1333,4
AT,5231,Unterweinberg,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Schalchen,40441.0,48.0924,13.1788,4
AT,5231,Unterholzleiten,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Schalchen,40441.0,48.1426,13.1578,4
AT,5231,Baumgarten,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Schalchen,40441.0,48.1243,13.1261,4
AT,5231,Au,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Schalchen,40441.0,48.111,13.178,4
AT,5231,Hitzleiten,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Schalchen,40441.0,48.127,13.1522,4
AT,5231,Auffang,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Schalchen,40441.0,48.1198,13.1682,4
AT,5231,Oberlindach,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Schalchen,40441.0,48.1,13.1333,4
AT,5231,Wiesing,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Schalchen,40441.0,48.111,13.178,4
AT,5231,Schalchen,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Schalchen,40441.0,48.1192,13.1572,4
AT,5231,Neudorf,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Schalchen,40441.0,48.1144,13.1535,4
AT,5231,Unterharlochen,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Schalchen,40441.0,48.1079,13.1655,4
AT,5231,Mitterholzleiten,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Schalchen,40441.0,48.1409,13.1622,4
AT,5231,Häuslberg,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Schalchen,40441.0,48.1088,13.1728,4
AT,5231,Unterlindach,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Schalchen,40441.0,48.1106,13.1227,4
AT,5231,Oberharlochen,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Schalchen,40441.0,48.1061,13.1682,4
AT,5231,Langwiedmoos,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Schalchen,40441.0,48.1012,13.1771,4
AT,5232,Entham,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Kirchberg bei Mattighofen,40417.0,48.0315,13.1136,4
AT,5232,Setzka,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Kirchberg bei Mattighofen,40417.0,48.0575,13.0908,4
AT,5232,Walterding,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Kirchberg bei Mattighofen,40417.0,48.0458,13.0844,4
AT,5232,Oberkreit,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Kirchberg bei Mattighofen,40417.0,48.0547,13.1206,4
AT,5232,Kobl,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Kirchberg bei Mattighofen,40417.0,48.0558,13.1028,4
AT,5232,Iming,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Kirchberg bei Mattighofen,40417.0,48.0463,13.1052,4
AT,5232,Gumping,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Kirchberg bei Mattighofen,40417.0,48.0281,13.0979,4
AT,5232,Unterkreit,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Kirchberg bei Mattighofen,40417.0,48.0531,13.1305,4
AT,5232,Ersperding,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Kirchberg bei Mattighofen,40417.0,48.0403,13.1168,4
AT,5232,Lamperding,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Kirchberg bei Mattighofen,40417.0,48.0548,13.0882,4
AT,5232,Angelberg,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Kirchberg bei Mattighofen,40417.0,48.034,13.0815,4
AT,5232,Hilprechtsham,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Kirchberg bei Mattighofen,40417.0,48.0443,13.0728,4
AT,5232,Moosdorf,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Kirchberg bei Mattighofen,40417.0,48.0427,13.0968,4
AT,5232,Bermading,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Kirchberg bei Mattighofen,40417.0,48.0345,13.0639,4
AT,5232,Wendling,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Kirchberg bei Mattighofen,40417.0,48.0326,13.1204,4
AT,5232,Untermaisling,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Kirchberg bei Mattighofen,40417.0,48.0516,13.1035,4
AT,5232,Kirchberg bei Mattighofen,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Kirchberg bei Mattighofen,40417.0,48.0389,13.1152,4
AT,5232,Thal,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Kirchberg bei Mattighofen,40417.0,48.0574,13.1026,4
AT,5232,Alterding,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Kirchberg bei Mattighofen,40417.0,48.0535,13.0802,4
AT,5232,Buch,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Kirchberg bei Mattighofen,40417.0,48.0283,13.0882,4
AT,5232,Gopperding,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Kirchberg bei Mattighofen,40417.0,48.0329,13.0761,4
AT,5232,Eglsee,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Kirchberg bei Mattighofen,40417.0,48.0372,13.073,4
AT,5232,Siegertshaft,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Kirchberg bei Mattighofen,40417.0,48.05,13.1167,4
AT,5232,Sauldorf,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Kirchberg bei Mattighofen,40417.0,48.0333,13.0833,4
AT,5232,Obermaisling,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Kirchberg bei Mattighofen,40417.0,48.0495,13.0994,4
AT,5232,Aigen,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Kirchberg bei Mattighofen,40417.0,48.0368,13.107,4
AT,5233,Gschwendt,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pischelsdorf am Engelbach,40432.0,48.1087,13.0514,4
AT,5233,Kleingollern,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pischelsdorf am Engelbach,40432.0,48.1219,13.047,4
AT,5233,Stempfen,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pischelsdorf am Engelbach,40432.0,48.1241,13.078,3
AT,5233,Pischelsdorf am Engelbach,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pischelsdorf am Engelbach,40432.0,48.1299,13.0837,4
AT,5233,Kaltenhausen,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pischelsdorf am Engelbach,40432.0,48.1279,13.1169,4
AT,5233,Humertsham,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pischelsdorf am Engelbach,40432.0,48.1114,13.0976,4
AT,5233,Perleiten,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pischelsdorf am Engelbach,40432.0,48.142,13.0794,4
AT,5233,Feldmühl,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pischelsdorf am Engelbach,40432.0,48.1241,13.078,3
AT,5233,Stapfing,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pischelsdorf am Engelbach,40432.0,48.1241,13.078,3
AT,5233,Schwarzgröben,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pischelsdorf am Engelbach,40432.0,48.1493,13.071,4
AT,5233,Deimledt,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pischelsdorf am Engelbach,40432.0,48.1374,13.0948,4
AT,5233,Engelschärding,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pischelsdorf am Engelbach,40432.0,48.1169,13.0997,4
AT,5233,Posching,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pischelsdorf am Engelbach,40432.0,48.108,13.074,4
AT,5233,Siegerting,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pischelsdorf am Engelbach,40432.0,48.1428,13.103,4
AT,5233,Kager,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pischelsdorf am Engelbach,40432.0,48.1199,13.0818,4
AT,5233,Berg,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pischelsdorf am Engelbach,40432.0,48.1172,13.0394,4
AT,5233,Landerting,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pischelsdorf am Engelbach,40432.0,48.0937,13.0753,4
AT,5233,Wagenham,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pischelsdorf am Engelbach,40432.0,48.0833,13.1167,4
AT,5233,Unterhart,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pischelsdorf am Engelbach,40432.0,48.1278,13.0862,3
AT,5233,Moos,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pischelsdorf am Engelbach,40432.0,48.1199,13.0818,4
AT,5233,Irnstötten,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pischelsdorf am Engelbach,40432.0,48.1241,13.078,3
AT,5233,Glatzberg,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pischelsdorf am Engelbach,40432.0,48.1241,13.078,3
AT,5233,Pfaffing,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pischelsdorf am Engelbach,40432.0,48.1006,13.0884,4
AT,5233,Hart,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pischelsdorf am Engelbach,40432.0,48.1175,13.0764,4
AT,5233,Erlach,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pischelsdorf am Engelbach,40432.0,48.1447,13.0884,4
AT,5233,Edt,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pischelsdorf am Engelbach,40432.0,48.1139,13.0557,4
AT,5233,Aich,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pischelsdorf am Engelbach,40432.0,48.1326,13.1023,4
AT,5233,Wehrsdorf,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pischelsdorf am Engelbach,40432.0,48.1177,13.0718,4
AT,5233,Großgollern,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pischelsdorf am Engelbach,40432.0,48.1153,13.0424,4
AT,5233,Buch,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pischelsdorf am Engelbach,40432.0,48.1267,13.0566,4
AT,5233,Dessenhausen,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pischelsdorf am Engelbach,40432.0,48.0903,13.0884,4
AT,5233,Schmidham,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pischelsdorf am Engelbach,40432.0,48.1253,13.0942,4
AT,5233,Ottendorf,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Pischelsdorf am Engelbach,40432.0,48.1423,13.0686,4
AT,5241,Haslau,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Maria Schmolln,40420.0,48.15,13.1833,4
AT,5241,Unterminathal,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Maria Schmolln,40420.0,48.1333,13.2167,4
AT,5241,Maria Schmolln,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Maria Schmolln,40420.0,48.1382,13.2198,4
AT,5241,Oberminathal,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Maria Schmolln,40420.0,48.1167,13.2333,4
AT,5241,Michlbach,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Maria Schmolln,40420.0,48.1384,13.2479,4
AT,5241,Bucheck,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Maria Schmolln,40420.0,48.1601,13.202,4
AT,5241,Thannstraß,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Maria Schmolln,40420.0,48.1528,13.2265,4
AT,5241,Perneck,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Maria Schmolln,40420.0,48.1207,13.2105,4
AT,5241,Oberfeld,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Maria Schmolln,40420.0,48.1276,13.2284,4
AT,5241,Sonnleiten,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Helpfau-Uttendorf,40413.0,48.1617,13.1669,4
AT,5241,Aicheck,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Maria Schmolln,40420.0,48.122,13.2117,4
AT,5241,Utzeneck,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Maria Schmolln,40420.0,48.136,13.1978,4
AT,5241,Großenaich,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Maria Schmolln,40420.0,48.1474,13.2136,4
AT,5241,Schweigertsreith,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Maria Schmolln,40420.0,48.1553,13.2176,4
AT,5241,Winkelpoint,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Maria Schmolln,40420.0,48.1422,13.2141,3
AT,5241,Unterfeld,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Maria Schmolln,40420.0,48.1422,13.2141,3
AT,5241,Breitenberg,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Maria Schmolln,40420.0,48.166,13.2143,4
AT,5241,Sollach,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Maria Schmolln,40420.0,48.1399,13.2281,4
AT,5241,Thannstraß,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Höhnhart,40415.0,48.1528,13.2265,4
AT,5241,Warleiten,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Sankt Johann am Walde,40436.0,48.1348,13.2529,4
AT,5241,Leitnerseck,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Maria Schmolln,40420.0,48.1347,13.2029,4
AT,5241,Gstocket,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Maria Schmolln,40420.0,48.1715,13.1986,4
AT,5241,Schnellberg,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Maria Schmolln,40420.0,48.126,13.1975,4
AT,5242,Geierseck,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Sankt Johann am Walde,40436.0,48.1163,13.3159,4
AT,5242,Höh,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Maria Schmolln,40420.0,48.1246,13.2284,4
AT,5242,Grubmühl,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Sankt Johann am Walde,40436.0,48.1294,13.3269,4
AT,5242,Schlagereck,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Sankt Johann am Walde,40436.0,48.1075,13.2817,4
AT,5242,Dobl,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Sankt Johann am Walde,40436.0,48.1294,13.2569,4
AT,5242,Straß,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Sankt Johann am Walde,40436.0,48.1339,13.2645,4
AT,5242,Schnaidt,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Sankt Johann am Walde,40436.0,48.1273,13.309,4
AT,5242,Schneibenschlag,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Sankt Johann am Walde,40436.0,48.1258,13.2681,4
AT,5242,Höh,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Sankt Johann am Walde,40436.0,48.1087,13.2912,4
AT,5242,Scherfeck,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Sankt Johann am Walde,40436.0,48.0983,13.2657,4
AT,5242,Schöfeck,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Sankt Johann am Walde,40436.0,48.1312,13.2955,4
AT,5242,Frauschereck,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Sankt Johann am Walde,40436.0,48.0833,13.3,4
AT,5242,Schauberg,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Sankt Johann am Walde,40436.0,48.1174,13.2749,4
AT,5242,Raucheneck,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Sankt Johann am Walde,40436.0,48.1148,13.253,4
AT,5242,Klafterreith,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Sankt Johann am Walde,40436.0,48.1184,13.3081,4
AT,5242,Obereck,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Sankt Johann am Walde,40436.0,48.1313,13.2766,4
AT,5242,Peretseck,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Sankt Johann am Walde,40436.0,48.1124,13.2939,4
AT,5242,Bachleiten,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Maria Schmolln,40420.0,48.1,13.25,4
AT,5242,Perneck,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Maria Schmolln,40420.0,48.1207,13.2105,4
AT,5242,Stixeck,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Sankt Johann am Walde,40436.0,48.1,13.2667,4
AT,5242,Sankt Johann am Walde,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Sankt Johann am Walde,40436.0,48.121,13.2833,4
AT,5251,Herbstheim,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Höhnhart,40415.0,48.174,13.2658,4
AT,5251,Hub,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Höhnhart,40415.0,48.159,13.2375,4
AT,5251,Eden,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Höhnhart,40415.0,48.1673,13.2802,4
AT,5251,Aigertsham,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Höhnhart,40415.0,48.1615,13.2832,4
AT,5251,Straß,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Sankt Johann am Walde,40436.0,48.1339,13.2645,4
AT,5251,Leitrachstetten,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Höhnhart,40415.0,48.1756,13.2191,4
AT,5251,Peretsdobl,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Höhnhart,40415.0,48.1438,13.2569,4
AT,5251,Winkl,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Sankt Johann am Walde,40436.0,48.1365,13.3029,4
AT,5251,Thannstraß,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Höhnhart,40415.0,48.1528,13.2265,4
AT,5251,Diepoltsham,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Höhnhart,40415.0,48.1794,13.2598,4
AT,5251,Wasserdobl,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Aspach,40402.0,48.1466,13.3223,4
AT,5251,Thalheim,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Höhnhart,40415.0,48.17,13.2673,4
AT,5251,Eigelsberg,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Aspach,40402.0,48.1801,13.3147,3
AT,5251,Miesenberg,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Höhnhart,40415.0,48.1458,13.2664,4
AT,5251,Leithen am Walde,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Aspach,40402.0,48.1801,13.3147,3
AT,5251,Windschnur,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Sankt Johann am Walde,40436.0,48.1485,13.2542,4
AT,5251,Roith,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Sankt Johann am Walde,40436.0,48.1407,13.2844,4
AT,5251,Haging,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Höhnhart,40415.0,48.1735,13.2818,4
AT,5251,Warleiten,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Sankt Johann am Walde,40436.0,48.1348,13.2529,4
AT,5251,Schwandt,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Sankt Johann am Walde,40436.0,48.146,13.2493,4
AT,5251,Unteraichberg,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Höhnhart,40415.0,48.1546,13.2874,4
AT,5251,Perwart,Oberösterreich,4,Politischer Bezirk Braunau am Inn,404.0,Höhnhart,40415.0,48.151,13.2454,4
